0.2,3,5832,216,29398414,78850733,58206069,66910683,43670591,87437192,159265100,52553686,188960201,97524656,164432189,104841649,89026266,55829233,185085238,108140890,89483556,58627751,75260936,93544173,15872858,77229666,28324141
0.3,3,5832,216,30869966,85135083,61213612,76566650,47867216,102048654,178256582,52681342,182108755,97661664,164262575,105155015,90794427,58472319,185566601,108187899,89482597,58559535,76177781,105348411,15688964,76408054,31700310
0.1,4,5832,729,21992328,136478338,109645172,122974874,79964817,156062632,265871670,82432936,299222946,144113174,303015602,135577077,153228912,74870128,293372295,137688130,149109989,73181626,55544869,145946641,16466613,96088606,28307162
0.2,4,5832,729,22668088,152712363,107059865,158262051,82859784,125042576,273993449,73616448,292293396,136617417,294522658,142839377,148811894,72493589,294041841,136626460,143767182,73260771,54301652,146083321,10946527,118084907,43553174
0.3,4,5832,729,24807965,178012240,116344279,155085402,95120176,161249046,303991509,72983922,293145035,136738749,293534387,136315076,153000786,72523446,293957524,137101312,143038599,73277729,54071076,144920671,10757473,103391797,26666298
0.1,1,6859,6.859,864552,2331699,28902156,3704516,2086394,12035673,16518603,1533016,18474941,2425572,2959378,15463198,8105167,12133233,5478712,4423939,9800137,2694181,1856219,3008544,827109,5660789,4837466
0.2,1,6859,6.859,1153437,3720604,2361275,5277725,2756668,15347409,21896144,1456511,15548460,2353546,2845646,13614490,20586721,11086419,5300368,4296943,10590874,2564940,1829130,10428489,824743,7418253,5040753
0.3,1,6859,6.859,1019943,5295537,3203968,6166914,3561871,16846314,25023217,1530271,15571626,2421344,7453527,14603429,20978249,10470715,10816862,4409804,8864792,2684365,1869877,33886490,806075,8781090,6266313
0.1,2,6859,54.872,6310635,46016792,35863832,32849448,20237872,52079906,78305103,23887135,89511529,44127117,59061375,69815960,31475081,38835715,82962255,60598805,45803244,32351209,17046484,44133729,4659529,35146072,17325264
0.2,2,6859,54.872,7132129,50792964,38227415,41904625,23337207,54916297,88750999,23814257,92111406,44047627,58365427,70455113,31420521,38770416,92029610,64749067,47229037,32570741,16899050,53761978,4658028,40204855,18889071
0.3,2,6859,54.872,7869334,53486734,38462917,44438956,25912858,59152093,98720717,32437997,93712146,52661175,67231223,69338991,39961746,39263668,92036295,68062944,50233569,43783862,17098266,52786647,4670218,45617476,19582590
0.1,3,6859,254.037,35880418,88852346,61525506,85238460,57453190,142776405,221501272,79147861,255725697,140610610,235526370,145144704,123342493,77210691,256435281,147513516,124778227,78897043,104510003,131599008,21563205,102269731,50715199
0.2,3,6859,254.037,39684001,104119313,75222423,94307211,63098702,124529008,226563848,79933381,253148482,142557308,237230447,145851745,124610478,76358225,256966467,147604351,125602726,78926584,105542079,129536231,21257165,108627722,40084462
0.3,3,6859,254.037,42191527,110069336,77868701,106255129,67859920,142041489,238790000,79775141,253232049,141506983,238702080,145388194,123687317,76151873,257323246,147453653,124627534,79078041,105352111,129116918,21521435,109106230,38259304
0.1,4,6859,857.375,31485389,193198127,148450947,194103762,108626460,203680424,358142502,106039337,406079985,190953112,405283670,190265268,206447217,102816183,412575556,210017745,202747791,123401450,81962853,200215048,22074872,155310946,57832534
0.2,4,6859,857.375,36126761,235619365,165428922,213985727,129975691,242932689,403860374,107970220,408021868,190436893,405664851,188577617,208123898,99679048,431918868,211293773,202053460,123294834,82620723,204752357,22062386,177476378,73379374
0.3,4,6859,857.375,32889530,221388735,166376370,235706038,123201480,271965055,403197094,109462617,405810132,199904520,412364650,187910269,209074388,100128780,406736908,188125004,203595096,100593241,78969378,200337040,20701359,200390747,63817856
0.1,1,8000,8,1228500,3177268,29054227,4977154,2958613,16624115,22589358,1948651,24141104,3351045,4340644,20081492,19946399,15047353,7155684,5778288,12852478,3323347,2350068,21833658,946430,8277950,5569447
0.2,1,8000,8,1397146,5030637,3162536,8585749,3842768,18997467,27681025,1841503,20288879,3134188,3831483,17152495,15236784,12767047,7202085,5819939,10696639,3376824,2338942,3895292,935158,10123067,6533163
0.3,1,8000,8,1681562,7057176,4263305,8238096,4692922,22262486,33235183,1818747,20342235,3103161,3758505,18061117,20910004,12650971,7030216,5766577,12316774,3320125,2357055,16401374,947638,12373565,8062718
0.1,2,8000,64,6934502,43559994,34215679,44614427,27819899,64378520,106706247,31611719,123959211,67341809,88313219,91633776,50719851,49126519,110133317,79425089,63074566,42774425,23169018,58332037,6301524,48844897,20849535
0.2,2,8000,64,9168856,62795965,45279216,53668434,31302786,78563633,129840694,40383934,122033363,67077474,88149157,91780578,51248563,49629057,114878146,87669009,65638532,51359600,30015529,58610237,11998186,51182650,23133268
0.3,2,8000,64,8774194,68971295,41185007,59387309,34404757,84645338,139250397,31636312,122943436,67384774,88206973,91777723,51052476,52077322,110304333,79330445,62905410,42671375,23195883,66832570,6270755,62893092,26065500
0.1,3,8000,296.296,50525849,129790488,98141006,125296784,78386019,161805684,280663570,104936388,354601578,188084617,318854886,195039035,164982012,104348748,347843726,198661971,172342240,106621135,143060559,174610386,29311558,121565285,48202629
0.2,3,8000,296.296,54742598,140419901,97832866,132779664,87549016,160304063,292462108,103712501,351583803,188865107,318782570,202184236,164174101,111016248,357020108,207106513,176366149,116251478,148918590,186053894,38993976,146120379,51664301
0.3,3,8000,296.296,58066080,153260373,105367012,142048990,94903447,193623980,322010556,103920290,349187631,188638905,318170054,202831335,164247500,110544841,356250269,206958951,177286400,115720718,151196216,182805627,36244774,142064527,56921823
0.1,4,8000,1000,39363634,295701807,187978526,247370310,155233606,316296025,516459819,143535770,554606878,269267451,560778755,260373658,280023763,140572702,574897587,256568341,272611604,135207175,102909422,296227153,19942487,224559735,86833055
0.2,4,8000,1000,40387295,295765438,225589873,245145401,157781587,313875312,509733841,143198388,560466775,267462822,559541097,259379615,284686813,140731501,574744271,278892959,276779427,156984747,108395206,294798765,27225738,243823294,100014185
0.3,4,8000,1000,46423123,303818973,200572497,268306396,168152082,302800759,548516340,144961322,559723750,267466084,559471849,262313314,279939721,141342460,576947629,283648214,273784761,157871994,110877727,294885364,27274464,256630669,104790446
0.1,1,9261,9.261,1542357,4180456,2820019,6524268,3997913,20836552,28882720,2439345,21692811,4378901,5263206,21592671,20788246,15803594,9407198,7765051,14148963,4341916,2994059,22641436,1147023,10968781,7377692
0.2,1,9261,9.261,1818653,6690432,4090211,9229561,5541553,24360442,35009386,2317485,23774972,4101468,4921020,21304333,2699067,15043365,9349491,7600276,14723769,4218870,2980779,5040093,1140424,13861695,8235619
0.3,1,9261,9.261,2108657,9395693,5597747,11881033,6158370,28223876,42923392,2330976,23798975,4110393,5068833,20589330,21022531,15765508,9428029,7637464,13255695,4253439,2944054,5052561,1142823,16966367,11502275
0.1,2,9261,74.088,10113507,68967952,49725054,61386176,37916083,91155299,147296005,50567369,163669379,85453415,116120888,122113195,65218754,65064601,155325385,113894601,87286378,64206387,37494629,85857373,15221498,62115924,29292662
0.2,2,9261,74.088,11500367,77992816,54511763,72279321,43991227,101592531,159859975,41926335,165160869,87134141,114879046,119349970,65105074,65353566,156600650,113903662,85171289,65334350,31227225,86742414,8153596,72485501,29836226
0.3,2,9261,74.088,12162649,85143428,57596636,84403605,47025575,101438611,184922362,50378520,164797727,86464567,114680639,121325234,64694942,65936534,147186779,105767669,86744627,56840223,31216277,82275854,8215260,80030599,32989323
0.1,3,9261,343,65982584,168424368,126623332,168101321,107762348,215303627,380588041,128263346,467638572,241238985,416889098,267178458,217015827,145373291,475757450,269210825,230840064,141946693,198387978,241842703,47621404,170492652,66265564
0.2,3,9261,343,72487364,186397831,135481789,179190615,118441295,268905249,421136001,137658517,464633288,248627660,425888392,262213252,216113006,137782655,468367158,264191600,228004735,141096515,193001382,240521696,38999155,198409828,72719384
0.3,3,9261,343,78776561,197948868,138337926,187907351,125087554,241763331,453928521,136208780,466855948,248413395,424221124,267294431,216352271,145387057,474618536,270942086,236742780,148698902,198418503,242463470,45241141,198380937,76561951
0.1,4,9261,1157.62,51453370,389416785,277091956,334249441,222784038,374879099,693074589,189121180,741746705,352448542,770148395,344353539,371326075,179303382,828745690,353640928,364034380,180888529,135770220,364858350,36815697,295505872,111882973
0.2,4,9261,1157.62,54848914,378545645,247653424,363653542,239828465,393478152,710882977,189290629,744155763,349735076,750948073,340093828,373921364,180696812,772874852,416729397,365284474,208114743,147672446,368662722,33881179,314678206,110351294
0.3,4,9261,1157.62,56372795,406866257,261118179,363850077,248639368,483975700,765711480,188444665,745952033,349910375,756727571,345706629,372862023,180139602,874134583,373904506,364020045,219175909,150884342,402908676,35218665,314969042,138057430
0.1,1,10648,10.648,1845401,5552196,3687051,8964035,5170098,26905123,39267064,3111994,30579065,5751155,7318574,26329166,15632282,18197238,12390511,10082260,18284710,5498959,3683000,6617902,1412372,14958294,9060365
0.2,1,10648,10.648,2076171,8886364,5397118,12530014,6952912,31513421,47400072,3020092,30750804,5382221,6547701,26810616,15769679,17562938,12382884,10081229,16590111,5569216,3718765,6620257,1403505,19446161,11677194
0.3,1,10648,10.648,2492404,12332225,7351443,22647239,8201269,36210902,55065840,2966702,28786039,5328397,6517136,26515223,20762163,17214720,12317527,9977606,16273811,5471994,3665121,7553151,1390414,21329882,12842141
0.1,2,10648,85.184,12704474,86333673,59649794,81108673,56796270,110120847,206799411,62295326,218047244,109612998,150030154,150755403,82500546,80651585,194554247,136763298,114281816,73867491,41340005,102392668,10884185,82487695,38592559
